4530387,baseline1,0.007162,0.016367,-0.027444,-0.004908,0.014823,-0.001987,-0.024226,-0.007443
4530387,baseline1,-0.008586,-0.018927,-0.003915,-0.004908,-0.009370,0.001935,0.008032,-0.007443
4530394,baseline1,0.007162,0.047739,0.019615,0.013842,0.006759,0.005857,-0.016161,0.017148
4530394,baseline1,0.058343,-0.018927,0.035301,0.007592,-0.001306,-0.001987,-0.028258,0.017148
4530410,baseline1,-0.044019,-0.042457,-0.019601,-0.011158,-0.001306,0.001935,0.028194,-0.011541
4530410,baseline1,0.054406,0.083033,0.003928,0.013842,-0.009370,-0.005908,0.012065,0.033541
4530412,baseline1,-0.012523,-0.030692,-0.003915,-0.011158,0.006759,-0.001987,-0.020193,-0.027934
4530412,baseline1,-0.075515,-0.011084,0.047066,0.013842,-0.001306,0.009778,0.032226,0.008951
4530432,baseline1,0.015036,0.000680,0.015693,0.026342,-0.001306,-0.001987,-0.008097,-0.007443
4530432,baseline1,0.046532,-0.026771,-0.043130,-0.029908,0.006759,-0.009830,-0.032290,-0.003344
4530434,baseline1,-0.047956,-0.011084,-0.011758,0.001342,-0.009370,-0.001987,0.024161,0.004853
4530434,baseline1,0.015036,0.012445,-0.066660,-0.017408,0.006759,0.001935,0.044323,0.054033
4530447,baseline1,0.007162,-0.007163,-0.043130,-0.004908,-0.009370,0.001935,-0.028258,-0.064820
4530447,baseline1,-0.000712,0.032053,-0.003915,-0.011158,0.006759,0.005857,-0.008097,0.004853
4530454,baseline1,-0.008586,-0.038535,-0.007836,0.001342,-0.001306,-0.001987,-0.020193,0.013049
4530454,baseline1,0.022910,-0.015006,0.007850,-0.004908,-0.009370,-0.001987,0.044323,0.004853
4530470,baseline1,-0.028271,0.000680,0.015693,0.007592,-0.001306,-0.001987,-0.060516,0.017148
4530470,baseline1,0.003225,0.008524,-0.015679,0.013842,0.006759,-0.001987,-0.008097,-0.007443
4530471,baseline1,0.034721,0.000680,-0.043130,-0.004908,0.006759,0.009778,0.032226,0.000754
4530471,baseline1,-0.012523,-0.015006,0.035301,0.013842,0.006759,-0.001987,0.004000,0.008951
4530492,baseline1,0.011099,0.004602,0.007850,-0.011158,-0.009370,-0.005908,-0.008097,0.004853
4530492,baseline1,-0.012523,-0.038535,0.011772,0.001342,-0.009370,-0.001987,0.004000,-0.003344
4530494,baseline1,0.034721,0.020288,0.019615,-0.004908,-0.001306,0.001935,-0.012129,0.013049
4530494,baseline1,-0.004649,0.000680,-0.019601,-0.004908,-0.001306,0.001935,-0.000032,-0.003344
4530508,baseline1,0.022910,0.039896,0.039222,0.007592,0.014823,0.005857,0.004000,0.004853
4530508,baseline1,-0.055830,-0.030692,0.047066,0.026342,0.006759,0.001935,-0.012129,-0.032033
4530514,baseline1,0.026847,-0.089516,-0.094111,-0.029908,-0.001306,0.001935,-0.036322,0.025344
4530514,baseline1,0.046532,0.094798,0.039222,0.013842,-0.001306,-0.005908,-0.024226,-0.007443
4530531,baseline1,0.015036,-0.003241,-0.050974,-0.023658,-0.009370,-0.005908,-0.056484,-0.003344
4530531,baseline1,-0.012523,-0.003241,0.035301,0.007592,-0.017435,-0.005908,-0.000032,-0.011541
4530532,baseline1,-0.000712,0.012445,-0.094111,-0.011158,0.006759,-0.001987,0.004000,-0.011541
4530532,baseline1,0.007162,-0.022849,0.031379,0.020092,-0.001306,-0.005908,0.036258,0.008951
4530553,baseline1,0.007162,0.012445,-0.007836,0.001342,-0.009370,0.001935,-0.004064,0.017148
4530553,baseline1,0.018973,-0.003241,0.019615,0.007592,0.014823,-0.001987,0.016097,0.004853
4530555,baseline1,-0.012523,-0.022849,-0.003915,-0.029908,-0.017435,-0.001987,-0.012129,-0.015639
4530555,baseline1,0.003225,-0.011084,-0.011758,-0.004908,0.006759,0.001935,-0.000032,0.045836
4530567,baseline1,-0.044019,0.024210,0.011772,0.020092,-0.001306,-0.005908,0.012065,-0.056623
4530567,baseline1,-0.044019,-0.034614,-0.074503,-0.048658,-0.009370,0.005857,-0.016161,-0.007443
4530576,baseline1,-0.004649,0.008524,0.043144,0.001342,-0.009370,-0.005908,0.020129,-0.003344
4530576,baseline1,-0.008586,0.000680,-0.023523,0.013842,-0.001306,0.013700,-0.008097,0.033541
4530591,baseline1,0.062280,0.020288,0.023536,-0.004908,0.006759,0.009778,0.108839,0.037639
4530591,baseline1,-0.000712,-0.015006,0.007850,0.020092,-0.001306,-0.005908,-0.185516,0.021246
4530592,baseline1,-0.000712,-0.015006,0.058830,0.007592,-0.001306,0.005857,0.008032,-0.052524
4530592,baseline1,-0.028271,-0.018927,-0.094111,-0.029908,-0.001306,-0.001987,0.008032,-0.007443
4530613,baseline1,-0.020397,-0.054222,0.027458,0.020092,0.014823,-0.001987,0.036258,0.013049
4530613,baseline1,0.054406,0.051661,0.015693,-0.004908,-0.001306,0.001935,0.048355,-0.027934
4530615,baseline1,-0.032208,0.020288,0.043144,0.020092,0.006759,0.001935,-0.000032,0.041738
4530615,baseline1,0.007162,-0.007163,0.011772,0.013842,0.014823,-0.001987,-0.024226,-0.011541
4530627,baseline1,-0.016460,-0.007163,0.019615,0.001342,-0.001306,0.001935,-0.016161,-0.015639
4530627,baseline1,-0.012523,0.000680,-0.058817,-0.023658,-0.001306,-0.001987,0.036258,0.025344
4530636,baseline1,-0.008586,0.020288,0.003928,0.020092,-0.001306,-0.001987,-0.012129,0.000754
4530636,baseline1,-0.028271,0.024210,0.101968,0.007592,-0.009370,-0.001987,0.036258,0.004853
4530651,baseline1,0.022910,-0.022849,-0.184307,-0.042408,0.006759,-0.005908,-0.024226,0.025344
4530651,baseline1,0.026847,0.004602,0.039222,0.007592,0.022888,0.005857,0.028194,-0.056623
4530652,baseline1,-0.028271,0.039896,0.007850,-0.011158,-0.009370,-0.001987,0.016097,-0.015639
4530652,baseline1,-0.000712,0.016367,-0.007836,-0.023658,-0.017435,0.001935,-0.032290,-0.027934
4530673,baseline1,-0.020397,-0.026771,0.027458,0.001342,0.006759,-0.001987,0.044323,0.025344
4530673,baseline1,0.038658,0.020288,0.007850,0.020092,-0.001306,0.001935,-0.036322,0.017148
4530675,baseline1,-0.008586,0.016367,-0.015679,0.007592,-0.009370,-0.001987,0.145129,0.025344
4530675,baseline1,0.003225,-0.018927,-0.066660,-0.036158,-0.001306,-0.005908,-0.092774,-0.044328
4530687,baseline1,0.003225,0.008524,0.062752,0.001342,-0.001306,0.009778,0.008032,0.029443
4530687,baseline1,0.003225,-0.026771,0.007850,0.013842,-0.001306,0.005857,0.044323,-0.015639
4530696,baseline1,0.003225,-0.030692,-0.011758,-0.011158,0.006759,-0.001987,-0.012129,0.021246
4530696,baseline1,0.026847,0.004602,-0.035287,0.001342,-0.001306,0.001935,0.060452,0.045836
4530711,baseline1,0.022910,0.024210,0.019615,0.007592,0.006759,-0.005908,-0.080677,-0.023836
4530711,baseline1,-0.008586,0.094798,0.007850,-0.011158,-0.001306,-0.005908,0.008032,-0.015639
4530712,baseline1,0.003225,-0.054222,0.023536,-0.011158,-0.009370,-0.005908,-0.028258,0.021246
4530712,baseline1,0.038658,0.000680,0.011772,-0.004908,0.014823,0.005857,-0.000032,-0.032033
4530732,baseline1,-0.036145,0.047739,-0.007836,-0.004908,-0.017435,0.001935,-0.004064,0.004853
4530732,baseline1,-0.028271,-0.050300,0.007850,0.001342,-0.001306,0.009778,0.024161,0.029443
4530741,baseline1,-0.008586,0.020288,0.039222,0.026342,0.014823,0.001935,-0.036322,-0.040229
4530741,baseline1,-0.000712,-0.007163,-0.019601,-0.004908,0.006759,-0.005908,-0.028258,0.017148
4530747,baseline1,0.042595,-0.030692,0.019615,0.007592,-0.001306,-0.005908,0.016097,-0.011541
