4594138,baseline2,-0.091263,-0.003241,0.039222,0.013842,0.014823,-0.005908,-0.000032,0.004853
4594138,baseline2,-0.067641,-0.042457,-0.019601,-0.017408,-0.009370,0.001935,-0.012129,0.004853
4594159,baseline2,0.078028,0.028131,0.000007,-0.029908,-0.025499,-0.005908,0.032226,0.058131
4594159,baseline2,0.042595,-0.022849,0.011772,0.007592,-0.009370,-0.013751,-0.004064,-0.036131
4594161,baseline2,-0.071578,0.004602,0.003928,0.001342,0.014823,-0.005908,-0.072613,-0.077115
4594161,baseline2,-0.044019,0.024210,0.027458,0.026342,-0.009370,-0.013751,0.012065,0.049935
4594173,baseline2,-0.004649,-0.038535,-0.074503,-0.023658,0.030952,0.017621,-0.016161,-0.122197
4594173,baseline2,0.018973,0.004602,-0.039209,-0.048658,-0.033564,-0.013751,0.020129,0.017148
4594180,baseline2,0.046532,0.055582,0.011772,0.001342,-0.009370,-0.001987,0.008032,0.037639
4594180,baseline2,0.078028,0.004602,0.011772,0.057592,0.014823,-0.005908,0.016097,0.017148
4594196,baseline2,-0.000712,0.000680,0.003928,0.013842,0.039017,-0.001987,-0.004064,0.062230
4594196,baseline2,0.015036,0.020288,0.023536,0.007592,0.006759,-0.005908,-0.000032,0.004853
4594198,baseline2,-0.079452,-0.011084,-0.027444,-0.029908,-0.009370,-0.005908,-0.060516,-0.019738
4594198,baseline2,0.121335,0.000680,0.058830,0.001342,-0.001306,0.009778,0.028194,-0.032033
4594219,baseline2,-0.032208,-0.058143,-0.003915,0.013842,-0.001306,0.013700,0.056420,0.021246
4594219,baseline2,-0.087326,-0.081673,-0.023523,-0.004908,-0.001306,0.009778,-0.028258,-0.015639
4594221,baseline2,-0.036145,0.055582,0.000007,0.007592,-0.009370,-0.009830,0.008032,0.021246
4594221,baseline2,0.026847,-0.007163,0.066673,0.013842,0.022888,0.001935,0.008032,0.045836
4594233,baseline2,0.011099,0.043818,-0.113719,-0.029908,0.014823,0.005857,0.004000,0.041738
4594233,baseline2,-0.008586,-0.026771,0.011772,0.001342,-0.001306,-0.005908,-0.000032,-0.052524
4594249,baseline2,0.034721,-0.058143,-0.011758,0.001342,-0.001306,-0.001987,0.032226,-0.027934
4594249,baseline2,0.007162,0.035975,-0.019601,-0.011158,-0.001306,0.017621,0.004000,0.041738
4594256,baseline2,0.042595,0.012445,0.039222,0.001342,0.006759,-0.005908,0.032226,0.045836
4594256,baseline2,-0.032208,0.008524,0.019615,0.020092,0.014823,-0.005908,-0.036322,0.017148
4594258,baseline2,-0.008586,-0.007163,-0.019601,-0.011158,-0.017435,-0.001987,-0.016161,-0.003344
4594258,baseline2,-0.000712,-0.015006,0.007850,-0.004908,-0.009370,-0.001987,0.004000,-0.011541
4594279,baseline2,-0.008586,0.024210,0.031379,0.013842,-0.001306,0.005857,-0.024226,0.037639
4594279,baseline2,-0.059767,0.063425,-0.031366,-0.004908,0.014823,0.013700,0.028194,-0.048426
