4582862,baseline2,-0.028271,-0.050300,0.000007,-0.004908,-0.001306,0.009778,0.040291,0.008951
4582862,baseline2,-0.047956,-0.007163,0.000007,0.001342,0.006759,0.001935,-0.032290,0.025344
4582870,baseline2,0.105587,0.028131,0.007850,-0.004908,-0.001306,-0.009830,-0.012129,-0.027934
4582870,baseline2,-0.047956,-0.089516,-0.003915,0.001342,-0.001306,0.005857,-0.024226,-0.011541
4582885,baseline2,-0.012523,0.122249,0.007850,0.001342,0.006759,-0.005908,0.032226,-0.015639
4582885,baseline2,0.026847,-0.018927,0.000007,0.001342,-0.001306,-0.001987,-0.036322,0.013049
4582886,baseline2,-0.095200,-0.030692,-0.003915,0.007592,0.006759,0.005857,0.016097,0.025344
4582886,baseline2,0.022910,0.098720,-0.007836,-0.004908,-0.001306,0.001935,0.020129,0.017148
4582908,baseline2,-0.012523,-0.038535,-0.011758,-0.004908,-0.009370,-0.001987,0.012065,-0.019738
4582908,baseline2,0.030784,0.012445,0.000007,-0.004908,-0.001306,-0.005908,-0.020193,0.008951
4582908,baseline2,0.018973,0.008524,-0.003915,-0.004908,0.006759,0.001935,-0.004064,0.000754
4582908,baseline2,0.011099,-0.022849,0.007850,-0.004908,0.014823,-0.005908,-0.012129,-0.003344
4582922,baseline2,-0.059767,-0.062065,0.000007,0.001342,0.006759,0.005857,0.012065,0.021246
4582922,baseline2,0.058343,0.130092,0.003928,0.001342,-0.009370,0.001935,-0.020193,0.008951
4582930,baseline2,-0.079452,-0.089516,-0.003915,-0.011158,-0.009370,-0.001987,0.024161,-0.019738
4582930,baseline2,-0.004649,-0.007163,0.003928,-0.004908,-0.001306,0.001935,-0.008097,0.000754
4582945,baseline2,0.003225,0.004602,-0.007836,-0.011158,-0.001306,-0.001987,0.008032,-0.011541
4582945,baseline2,-0.012523,-0.042457,0.007850,0.007592,0.014823,-0.001987,0.008032,0.021246
4582946,baseline2,0.030784,0.063425,0.000007,0.007592,-0.001306,-0.009830,-0.068580,-0.126295
4582946,baseline2,-0.040082,0.012445,-0.007836,-0.004908,-0.009370,-0.005908,0.008032,0.000754
4582968,baseline2,-0.000712,-0.011084,0.000007,0.013842,-0.001306,-0.005908,-0.000032,0.000754
4582968,baseline2,0.022910,-0.022849,-0.007836,-0.011158,0.014823,0.001935,-0.008097,0.000754
4582968,baseline2,0.018973,0.083033,0.000007,0.001342,0.006759,0.005857,0.056420,0.041738
4582968,baseline2,0.015036,-0.022849,0.000007,0.013842,0.014823,0.005857,-0.036322,0.004853
4582991,baseline2,0.050469,-0.015006,0.003928,0.013842,0.014823,0.009778,0.012065,0.004853
4582991,baseline2,-0.158192,0.000680,-0.011758,-0.023658,-0.017435,-0.005908,0.032226,-0.036131
4582992,baseline2,0.022910,-0.011084,0.000007,0.007592,0.006759,0.009778,-0.084709,0.045836
4582992,baseline2,-0.012523,-0.038535,0.003928,0.001342,0.006759,-0.001987,0.173355,0.008951
4583006,baseline2,0.034721,0.063425,0.000007,-0.004908,-0.001306,-0.009830,-0.060516,0.008951
4583006,baseline2,0.022910,-0.065986,0.003928,0.007592,-0.009370,-0.001987,-0.028258,-0.036131
4583007,baseline2,-0.000712,0.055582,0.003928,-0.004908,-0.001306,0.001935,0.028194,0.021246
4583007,baseline2,-0.000712,-0.022849,0.000007,0.001342,0.006759,0.001935,0.008032,0.025344
4583029,baseline2,0.011099,0.032053,0.007850,0.001342,0.006759,0.005857,0.004000,0.017148
4583029,baseline2,-0.008586,0.004602,0.003928,-0.004908,-0.009370,-0.013751,-0.008097,-0.015639
4583029,baseline2,-0.032208,-0.007163,-0.003915,0.001342,-0.009370,-0.001987,0.024161,-0.003344
4583029,baseline2,-0.024334,-0.030692,0.000007,0.007592,-0.001306,0.005857,-0.052451,0.000754
4583052,baseline2,-0.024334,0.004602,-0.007836,-0.004908,-0.001306,-0.001987,0.024161,0.000754
4583052,baseline2,0.046532,-0.003241,0.000007,0.013842,0.006759,-0.001987,-0.032290,0.037639
4583053,baseline2,-0.075515,0.004602,-0.011758,-0.004908,-0.009370,-0.009830,0.020129,-0.011541
4583053,baseline2,0.030784,0.028131,0.000007,-0.004908,-0.009370,-0.001987,-0.040355,-0.032033
4583066,baseline2,-0.024334,-0.015006,-0.003915,0.001342,-0.001306,0.005857,0.004000,-0.015639
4583066,baseline2,-0.047956,-0.007163,0.000007,0.001342,-0.001306,0.009778,0.008032,-0.007443
