4618217,baseline3,0.042595,0.039896,0.007850,-0.004908,-0.001306,-0.005908,0.008032,0.017148
4618217,baseline3,-0.044019,0.000680,0.000007,0.001342,0.006759,-0.001987,-0.016161,0.000754
4618226,baseline3,0.018973,0.000680,0.007850,0.001342,0.006759,0.001935,0.004000,0.013049
4618226,baseline3,-0.016460,-0.003241,-0.011758,-0.017408,-0.025499,-0.005908,-0.008097,-0.007443
4618241,baseline3,-0.024334,-0.007163,-0.003915,0.001342,-0.009370,-0.001987,0.020129,-0.003344
4618241,baseline3,0.066217,0.008524,-0.011758,0.001342,0.006759,0.001935,0.008032,-0.007443
4618242,baseline3,-0.047956,-0.038535,0.000007,0.013842,0.006759,0.005857,0.008032,-0.007443
4618242,baseline3,-0.020397,0.039896,0.000007,0.007592,-0.001306,0.005857,-0.000032,-0.003344
4618263,baseline3,0.015036,-0.003241,-0.007836,0.001342,0.006759,0.001935,0.004000,0.013049
4618263,baseline3,-0.004649,-0.011084,-0.003915,0.001342,-0.009370,0.001935,-0.012129,-0.027934
4618265,baseline3,0.018973,-0.018927,-0.007836,0.001342,0.006759,-0.001987,0.008032,0.017148
4618265,baseline3,0.030784,-0.026771,0.003928,0.001342,0.014823,0.001935,-0.008097,0.000754
4618278,baseline3,-0.020397,0.083033,0.000007,0.007592,-0.001306,0.001935,0.004000,-0.015639
4618278,baseline3,0.034721,0.039896,0.007850,0.007592,-0.001306,-0.001987,0.036258,0.025344
4618280,baseline3,0.003225,-0.030692,-0.003915,-0.011158,0.014823,0.001935,0.040291,0.000754
4618280,baseline3,0.034721,-0.011084,0.003928,0.001342,0.006759,-0.001987,-0.149226,0.000754
4618301,baseline3,-0.004649,-0.030692,-0.007836,-0.004908,-0.009370,-0.005908,0.024161,-0.003344
4618301,baseline3,0.003225,-0.003241,0.000007,-0.004908,-0.001306,-0.001987,-0.016161,0.004853
4618302,baseline3,-0.004649,0.039896,0.000007,-0.004908,-0.001306,-0.005908,0.028194,0.017148
4618302,baseline3,0.007162,0.000680,0.000007,-0.004908,0.006759,0.001935,0.040291,0.000754
4618314,baseline3,-0.016460,0.020288,-0.007836,0.007592,-0.001306,0.001935,-0.004064,-0.003344
4618314,baseline3,-0.008586,-0.011084,-0.003915,0.001342,0.014823,-0.001987,-0.000032,-0.007443
4618323,baseline3,0.011099,0.000680,0.003928,-0.004908,-0.001306,0.001935,-0.012129,0.008951
4618323,baseline3,0.038658,-0.007163,0.003928,0.001342,0.006759,0.001935,0.012065,0.008951
4618338,baseline3,-0.004649,-0.015006,0.003928,-0.004908,-0.001306,-0.001987,-0.012129,0.000754
4618338,baseline3,0.003225,0.000680,0.003928,0.001342,-0.001306,-0.001987,0.012065,-0.011541
4618340,baseline3,-0.075515,-0.046378,-0.003915,-0.004908,-0.009370,-0.001987,-0.024226,0.000754
4618340,baseline3,-0.012523,-0.034614,-0.003915,0.007592,-0.001306,0.005857,0.020129,0.017148
4618361,baseline3,0.046532,0.055582,-0.003915,0.001342,-0.001306,0.005857,0.024161,0.013049
4618361,baseline3,0.018973,0.020288,-0.003915,-0.004908,-0.001306,-0.005908,-0.016161,-0.007443
4618362,baseline3,-0.012523,0.020288,-0.011758,0.007592,-0.009370,-0.001987,-0.016161,0.029443
4618362,baseline3,-0.016460,-0.026771,-0.007836,0.001342,0.006759,-0.001987,0.012065,-0.064820
4618383,baseline3,-0.040082,-0.085594,-0.007836,0.001342,-0.001306,-0.001987,-0.004064,0.013049
4618383,baseline3,-0.004649,-0.026771,-0.003915,-0.004908,-0.001306,-0.001987,-0.004064,0.004853
4618385,baseline3,0.038658,0.016367,0.000007,-0.004908,-0.001306,-0.005908,-0.004064,0.004853
4618385,baseline3,-0.032208,0.012445,0.000007,-0.004908,-0.001306,-0.001987,0.024161,0.008951
