17.01477,0.056716,0.043835,0.032917,1.551306,0.005188,0.07191,27.007856,26,200,2.932068,0.009774,0.007067,0.005028,0.053328,0.000178,0.013333,4.458827,0,168,1.525195,0.005084,0.003859,0.002717,0.012982,0.000043,0.006578,2.180354,0,142,1.624219,0.005414,0.004002,0.002657,0.016084,0.000054,0.007322,2.517681,0,152,1.242983,0.004143,0.003056,0.002025,0.008587,0.000029,0.00535,1.725475,0,133,1.243584,0.004145,0.003181,0.002347,0.007891,0.000026,0.005129,1.599985,0,127,1.46411,0.00488,0.003732,0.002848,0.012366,0.000041,0.00642,2.003895,0,121,7.634754,0.025449,0.01982,0.015451,0.331958,0.00111,0.033264,11.568623,2,192,4.33521,0.014451,0.011069,0.008249,0.249313,0.000834,0.018663,6.632837
18.132686,0.060442,0.044113,0.027669,1.795845,0.006006,0.07737,29.694117,32,214,2.692863,0.008976,0.00674,0.004493,0.038329,0.000128,0.011303,4.003936,0,183,1.192926,0.003976,0.002966,0.001955,0.00844,0.000028,0.005304,1.639202,0,127,1.256637,0.004189,0.003139,0.002136,0.008157,0.000027,0.005214,1.756919,0,140,1.046669,0.003489,0.002635,0.001886,0.005858,0.00002,0.004419,1.478405,0,135,1.059403,0.003531,0.002613,0.00173,0.005401,0.000018,0.004243,1.40783,0,123,1.435827,0.004786,0.003573,0.00247,0.011453,0.000038,0.006179,2.039189,0,146,9.806765,0.032689,0.024198,0.015375,0.553178,0.00185,0.042941,15.890196,1,197,4.577972,0.01526,0.011247,0.007214,0.303333,0.001014,0.019622,7.238724
29.392548,0.097975,0.072053,0.0451,4.979415,0.016654,0.128833,49.031376,81,210,3.900731,0.013002,0.009905,0.00664,0.082999,0.000278,0.016633,5.792155,0,175,5.659204,0.018864,0.014353,0.009702,0.174414,0.000583,0.024112,9.015682,0,193,8.071787,0.026906,0.02022,0.013261,0.374881,0.001254,0.03535,13.713724,2,215,3.01207,0.01004,0.007698,0.005171,0.049965,0.000167,0.012905,4.435281,0,157,3.709869,0.012366,0.009239,0.006882,0.078351,0.000262,0.016161,6.011776,0,195,3.598559,0.011995,0.009012,0.005638,0.094042,0.000315,0.017705,5.913721,0,193,10.73533,0.035784,0.025822,0.01667,0.643211,0.002151,0.046304,16.556853,5,187,8.510012,0.028367,0.021038,0.013633,0.80966,0.002708,0.03725,13.808821
35.407561,0.118025,0.090557,0.066259,6.628457,0.022169,0.148643,56.76862,93,198,5.333343,0.017778,0.013465,0.009058,0.157913,0.000528,0.022943,8.117649,0,187,4.985275,0.016618,0.012068,0.007751,0.135934,0.000455,0.021286,7.886282,0,189,7.653878,0.025513,0.018942,0.012275,0.310993,0.00104,0.032197,12.043134,0,201,2.809774,0.009366,0.006873,0.004398,0.044613,0.000149,0.012195,4.003906,0,166,3.231371,0.010771,0.008147,0.00552,0.060883,0.000204,0.014246,5.133347,0,193,3.461634,0.011539,0.008217,0.005089,0.078627,0.000263,0.016189,5.792157,0,188,11.374766,0.037916,0.028857,0.019085,0.721276,0.002412,0.049033,18.203935,9,191,9.2822,0.030941,0.023391,0.016179,1.017337,0.003402,0.039592,14.743629
24.228115,0.08076,0.062181,0.043984,3.349341,0.011202,0.105662,40.137251,67,213,3.51116,0.011704,0.008831,0.006363,0.069363,0.000232,0.015206,5.474511,0,180,2.003441,0.006678,0.005139,0.003805,0.02252,0.000075,0.008664,2.999979,0,164,1.987729,0.006626,0.005223,0.004206,0.023696,0.000079,0.008887,3.039244,0,156,1.396397,0.004655,0.003458,0.002376,0.010327,0.000035,0.005867,2.074479,0,155,1.34514,0.004484,0.003376,0.002144,0.00906,0.00003,0.005495,1.898036,0,149,3.171762,0.010573,0.008001,0.005509,0.075727,0.000253,0.015888,5.482338,0,177,8.603591,0.028679,0.021892,0.015465,0.465839,0.001558,0.039406,13.250988,1,200,5.780917,0.01927,0.014763,0.010482,0.503234,0.001683,0.025634,9.294603
20.720357,0.069068,0.051654,0.032289,2.34644,0.007848,0.088439,33.619596,41,196,2.59221,0.008641,0.006513,0.004275,0.03592,0.00012,0.010942,3.694118,0,169,1.794243,0.005981,0.00445,0.002813,0.017333,0.000058,0.007601,2.494096,0,141,1.526701,0.005089,0.003665,0.002213,0.012912,0.000043,0.00656,2.239258,0,139,1.190616,0.003969,0.002993,0.002013,0.007818,0.000026,0.005105,1.662712,0,132,1.227416,0.004091,0.002984,0.001905,0.007613,0.000025,0.005038,1.623524,0,136,2.102497,0.007008,0.005643,0.004117,0.062152,0.000208,0.014393,3.329385,1,147,8.469085,0.02823,0.020886,0.013047,0.442215,0.001479,0.038393,13.137256,7,192,4.952891,0.01651,0.012348,0.007834,0.36655,0.001226,0.022059,7.724993
22.039504,0.073465,0.05397,0.036371,2.483234,0.008305,0.09098,35.619619,56,196,2.560853,0.008536,0.006304,0.004284,0.033305,0.000111,0.010537,3.858824,0,170,1.728544,0.005762,0.004106,0.002619,0.019996,0.000067,0.008164,2.603892,0,147,1.465149,0.004884,0.003544,0.002162,0.011713,0.000039,0.006248,2.062788,0,140,1.171251,0.003904,0.002858,0.001799,0.007634,0.000026,0.005044,1.701936,0,119,1.631491,0.005438,0.004036,0.002504,0.013975,0.000047,0.006825,2.356871,0,166,7.639214,0.025464,0.018738,0.012128,0.410171,0.001372,0.036976,12.933344,6,198,11.028487,0.036762,0.026603,0.016578,0.665163,0.002225,0.047087,17.525466,3,196,6.158062,0.020527,0.01502,0.009806,0.455649,0.001524,0.026483,9.832843
23.416628,0.078055,0.059289,0.042994,2.977939,0.00996,0.099632,39.517649,67,206,3.015781,0.010053,0.007722,0.005523,0.051134,0.000171,0.013056,4.647062,0,180,4.815376,0.016051,0.011999,0.008472,0.136533,0.000457,0.021333,7.549006,0,184,5.264468,0.017548,0.0129,0.008414,0.155019,0.000518,0.022732,8.427462,0,203,1.815998,0.006053,0.004541,0.003014,0.017709,0.000059,0.007683,2.556833,0,143,2.650966,0.008837,0.005788,0.000397,0.066575,0.000223,0.014897,4.243147,0,158,7.133326,0.023778,0.018568,0.013155,0.37068,0.00124,0.035151,12.219614,4,208,10.419268,0.034731,0.026182,0.018511,0.69494,0.002324,0.04813,17.176465,7,192,7.316476,0.024388,0.018374,0.01256,0.558816,0.001869,0.032827,12.042155
27.606909,0.092023,0.076364,0.07348,5.583329,0.018673,0.136422,46.094117,77,203,9.9203,0.033068,0.02355,0.011815,0.605443,0.002025,0.044924,16.172554,9,208,10.855282,0.036184,0.027158,0.017266,0.627721,0.002099,0.045743,17.399993,5,192,10.410747,0.034702,0.028646,0.025288,0.649385,0.002172,0.046525,16.647065,9,196,4.895937,0.01632,0.013265,0.010602,0.138741,0.000464,0.021505,7.60784,0,185,3.960632,0.013202,0.01033,0.008506,0.096378,0.000322,0.017924,6.215682,0,191,5.533983,0.018447,0.014713,0.012579,0.220508,0.000737,0.027111,9.305883,1,183,10.510637,0.035035,0.02775,0.025617,0.788496,0.002637,0.051267,17.172548,9,200,10.461803,0.034873,0.027722,0.023144,1.08875,0.003641,0.048928,17.07696
21.432697,0.071442,0.054039,0.034112,2.65197,0.008869,0.094021,35.109821,47,206,3.095509,0.010318,0.007849,0.005179,0.055656,0.000186,0.013621,4.670579,0,169,2.550735,0.008502,0.006423,0.00422,0.03697,0.000124,0.011101,4.137246,0,175,2.615364,0.008718,0.006605,0.004411,0.03666,0.000123,0.011054,4.156877,0,188,1.784395,0.005948,0.004558,0.00332,0.017987,0.00006,0.007743,2.858813,0,171,2.807342,0.009358,0.007158,0.006085,0.061096,0.000204,0.014271,4.654914,0,179,2.358736,0.007862,0.005564,0.005062,0.077577,0.000259,0.016081,3.647039,2,155,8.527163,0.028424,0.021659,0.014713,0.41144,0.001376,0.037033,13.772553,1,197,5.646493,0.018822,0.014232,0.009638,0.41867,0.0014,0.025616,9.12598
21.669489,0.072232,0.054784,0.036935,2.463961,0.008241,0.090627,34.1412,49,211,2.681127,0.008937,0.00662,0.004336,0.040728,0.000136,0.011652,4.207851,0,185,2.249539,0.007498,0.005341,0.003119,0.03055,0.000102,0.010091,3.654885,0,171,2.795083,0.009317,0.006786,0.004329,0.045979,0.000154,0.01238,4.313749,0,166,1.496973,0.00499,0.003702,0.002418,0.012082,0.00004,0.006346,2.13724,0,141,1.498153,0.004994,0.00367,0.002251,0.012014,0.00004,0.006328,2.196079,0,154,2.513607,0.008379,0.006473,0.004591,0.043886,0.000147,0.012095,4.10587,0,176,9.565005,0.031883,0.023776,0.015405,0.526717,0.001762,0.041901,15.772555,1,206,5.558622,0.018529,0.013894,0.009173,0.39699,0.001328,0.023928,8.816179
24.067047,0.080223,0.062492,0.051164,3.403285,0.011382,0.10651,39.427444,62,216,3.888901,0.012963,0.009657,0.007245,0.086833,0.00029,0.017013,6.403914,0,197,5.882725,0.019609,0.01504,0.011621,0.192842,0.000645,0.025354,9.388232,0,189,5.853377,0.019511,0.014867,0.010351,0.18343,0.000613,0.024727,9.701958,0,208,2.43204,0.008107,0.005978,0.003798,0.032025,0.000107,0.010332,3.764685,0,168,2.25888,0.00753,0.005729,0.003534,0.037425,0.000125,0.011169,3.278447,0,180,5.885167,0.019617,0.013465,0.004674,0.33913,0.001134,0.033622,9.913715,6,184,8.059661,0.026866,0.021177,0.017376,0.366223,0.001225,0.034939,12.513723,1,190,7.290975,0.024303,0.018551,0.01372,0.580149,0.00194,0.032958,11.799015
20.685728,0.068952,0.050789,0.033174,2.3567,0.007882,0.088632,34.572555,48,209,2.400114,0.008,0.005775,0.003699,0.033695,0.000113,0.010598,3.82745,0,178,1.091059,0.003637,0.002614,0.00147,0.007364,0.000025,0.004955,1.639194,0,130,1.129602,0.003765,0.00273,0.00157,0.006794,0.000023,0.004759,1.568674,0,146,1.057286,0.003524,0.002574,0.001564,0.006353,0.000021,0.004602,1.466642,0,138,1.764544,0.005882,0.004316,0.00283,0.021177,0.000071,0.008402,2.686269,0,164,3.669977,0.012233,0.008421,0.006069,0.117656,0.000393,0.019804,6.062742,1,184,8.105757,0.027019,0.019823,0.013977,0.424598,0.00142,0.037621,12.603921,1,194,4.988008,0.016627,0.01213,0.008044,0.371792,0.001243,0.022421,8.053431
19.171996,0.063907,0.047143,0.028083,2.141317,0.007162,0.084485,30.078421,46,200,3.079825,0.010266,0.007568,0.004784,0.053574,0.000179,0.013363,4.572547,0,173,1.492862,0.004976,0.003726,0.002687,0.012979,0.000043,0.006578,2.250955,0,158,1.40293,0.004676,0.003535,0.002562,0.010495,0.000035,0.005915,1.996145,0,143,1.22325,0.004078,0.003067,0.002226,0.008104,0.000027,0.005198,1.698009,0,131,1.435681,0.004786,0.003501,0.002166,0.010166,0.000034,0.005821,2.145093,0,167,6.974459,0.023248,0.017492,0.010969,0.323062,0.00108,0.032816,11.88235,1,200,11.098663,0.036996,0.026915,0.017089,0.7089,0.002371,0.048611,16.439216,10,199,5.734958,0.019117,0.014118,0.00882,0.408575,0.001366,0.025348,8.882842
