1503635162703505,baseline3,19,13,3,2,8,-6,-22,-6
1503635162724519,baseline3,-3,4,5,13,14,9,6,8
1503635162724519,baseline3,8,-12,-10,-16,-16,-14,-16,-2
1503635162725519,baseline3,6,12,13,6,9,12,10,1
1503635162725519,baseline3,0,-15,-4,1,-9,-13,-26,-12
1503635162748534,baseline3,-3,-5,-7,-8,-12,-7,9,10
1503635162748534,baseline3,-26,36,10,3,-3,3,-10,-10
1503635162748534,baseline3,-30,-18,-11,-5,-3,-1,-1,-3
1503635162748534,baseline3,-11,-3,-8,-5,-7,-7,-14,-8
1503635162778553,baseline3,24,47,17,4,-1,10,2,2
1503635162778553,baseline3,10,11,4,9,10,-2,-4,2
1503635162778553,baseline3,12,-12,-7,-3,-7,-7,-6,2
1503635162778553,baseline3,18,19,14,12,-1,4,14,15
1503635162784558,baseline3,-22,-36,-19,-22,-3,-3,-8,-9
1503635162784558,baseline3,12,-1,-2,-1,0,0,-25,-11
1503635162785562,baseline3,-22,-4,0,-7,-10,-8,10,3
1503635162785562,baseline3,12,-1,-8,11,4,-2,-11,-3
1503635162808574,baseline3,0,1,-9,-4,-11,-13,9,1
1503635162808574,baseline3,0,-6,6,12,8,4,1,5
1503635162808574,baseline3,8,-7,-4,-3,23,21,12,6
1503635162808574,baseline3,-14,6,3,8,5,4,4,3
1503635162822583,baseline3,-24,-67,-26,-4,-11,-22,-30,-15
1503635162822583,baseline3,-10,-13,1,0,-3,-1,-5,-10
1503635162823583,baseline3,22,-2,-6,-5,-20,-4,-3,-3
1503635162823583,baseline3,8,-7,2,-1,2,5,3,9
1503635162844597,baseline3,-18,28,10,5,4,0,8,-4
1503635162844597,baseline3,18,-48,-23,-11,-9,-5,3,11
1503635162845597,baseline3,-23,-3,6,5,4,0,-11,-13
1503635162845597,baseline3,-23,-43,-13,-11,-8,-5,-4,-13
1503635162868613,baseline3,7,17,9,10,-4,-3,4,11
1503635162868613,baseline3,22,13,-3,-11,-5,5,7,2
1503635162868613,baseline3,-23,-5,-10,-2,15,-3,-11,-5
1503635162868613,baseline3,30,39,12,5,-1,5,8,10
1503635162882623,baseline3,-13,-23,-3,0,-15,-9,-3,-3
1503635162882623,baseline3,-23,7,-9,18,26,4,-8,-11
1503635162883623,baseline3,11,1,-2,-12,-19,-12,-11,0
1503635162883623,baseline3,-1,66,12,2,-1,0,-6,-8
1503635162904636,baseline3,28,41,10,-2,6,1,5,11
1503635162904636,baseline3,-18,-9,0,-6,-4,1,-1,-8
1503635162905637,baseline3,8,-2,-5,-6,-13,-11,-15,0
1503635162905637,baseline3,29,20,8,3,7,9,25,15
1503635162928653,baseline3,7,2,5,14,2,2,-10,5
1503635162928653,baseline3,5,6,-5,-19,-1,-5,-19,-5
1503635162928653,baseline3,2,3,8,10,0,19,40,13
1503635162928653,baseline3,0,7,4,-2,2,-1,-11,-6
1503635162942661,baseline3,45,11,-19,-15,2,3,3,10
1503635162942661,baseline3,-32,-15,-3,-3,-5,-6,-2,-1
1503635162943662,baseline3,-36,-52,-17,-5,-8,-12,-18,-13
1503635162943662,baseline3,0,-16,5,-1,-19,-8,-11,-6
1503635162966678,baseline3,-13,-7,-7,4,10,6,2,-4
1503635162966678,baseline3,-11,-48,-15,1,-2,2,14,3
