1503635160521074,baseline3,22,23,35,-2,-21,-7,-18,18
1503635160521074,baseline3,-8,-1,-10,14,0,-13,99,22
1503635160542089,baseline3,-32,-44,-14,-1,11,27,-11,-12
1503635160542089,baseline3,-46,23,62,28,2,2,-41,-13
1503635160543088,baseline3,44,35,35,4,20,7,-10,14
1503635160543088,baseline3,-128,-80,-61,-17,-24,-2,17,-31
1503635160557098,baseline3,56,45,3,-17,0,29,45,22
1503635160557098,baseline3,34,-1,-19,-14,1,13,-5,4
1503635160558098,baseline3,36,20,3,-20,-39,-4,32,9
1503635160558098,baseline3,-79,-20,15,33,26,-14,-48,-44
1503635160580113,baseline3,-50,-12,-29,1,18,-11,-28,-3
1503635160580113,baseline3,10,9,3,-18,-6,-37,-25,-15
1503635160581114,baseline3,-18,-41,-17,19,29,8,-19,1
1503635160581114,baseline3,53,90,41,7,-8,55,79,39
1503635160602128,baseline3,55,14,-6,6,-26,-57,-84,-23
1503635160602128,baseline3,-31,-42,21,26,43,48,80,13
1503635160603128,baseline3,54,43,-23,4,-10,11,76,40
1503635160603128,baseline3,-67,-44,-12,-25,-21,-35,-64,-26
1503635160617137,baseline3,4,37,38,-9,-11,-9,31,-1
1503635160617137,baseline3,18,27,-5,31,25,37,41,39
1503635160618138,baseline3,-22,34,23,8,5,-2,-32,-26
1503635160618138,baseline3,125,31,-17,-10,-17,-48,-62,25
1503635160640153,baseline3,-79,-14,17,20,14,24,73,-5
1503635160640153,baseline3,79,-39,-84,-39,-41,-27,-34,0
1503635160641153,baseline3,-18,-23,-10,-27,-19,0,-34,-17
1503635160641153,baseline3,-12,30,22,34,38,36,32,7
1503635160662167,baseline3,31,65,72,11,-8,-34,-57,1
1503635160662167,baseline3,-26,-21,-41,-14,2,-9,39,19
1503635160663167,baseline3,-22,-53,-32,-24,13,18,-44,-42
1503635160663167,baseline3,12,-44,-9,-7,-37,-29,-3,6
1503635160685181,baseline3,111,38,-34,-9,6,52,36,29
1503635160685181,baseline3,-90,-51,32,8,3,-7,-5,-31
1503635160686182,baseline3,-43,25,36,23,-21,-72,-88,-23
1503635160686182,baseline3,6,-36,-50,-33,4,22,8,-2
1503635160700192,baseline3,-58,-59,-27,-2,1,11,-25,-14
1503635160700192,baseline3,-48,5,14,17,2,-35,-10,0
1503635160701193,baseline3,32,26,-6,6,1,4,9,-10
1503635160701193,baseline3,45,15,5,-9,-6,-4,-33,4
1503635160722206,baseline3,-1,-10,-5,11,15,-12,33,3
1503635160722206,baseline3,4,-20,-21,-22,-39,-34,-81,-49
1503635160723206,baseline3,-33,20,28,17,-20,-25,7,10
1503635160723206,baseline3,-23,27,5,4,29,19,0,-23
1503635160737216,baseline3,68,2,11,-17,-8,-1,7,39
1503635160737216,baseline3,25,27,-18,1,-10,-29,-31,-11
1503635160738216,baseline3,-42,-17,16,30,34,10,51,12
1503635160738216,baseline3,75,27,-58,-41,-28,-15,-73,-7
1503635160760231,baseline3,-59,-18,-37,-47,-35,-5,55,15
1503635160760231,baseline3,127,56,47,39,38,16,15,26
1503635160761232,baseline3,-105,-42,12,9,25,12,-33,-49
1503635160761232,baseline3,20,-30,-27,-16,-29,-1,27,12
1503635160782246,baseline3,32,68,50,19,17,2,-47,-3
1503635160782246,baseline3,8,27,-9,-32,-37,4,-2,1
1503635160783247,baseline3,89,11,-19,0,20,11,57,52
1503635160783247,baseline3,-56,-40,-15,-2,-10,-46,-49,-32
1503635160797255,baseline3,-7,-47,-10,18,-3,24,16,9
1503635160797255,baseline3,15,-10,19,-6,-18,-22,-34,-20
1503635160805260,baseline3,-46,-31,9,-17,-20,-1,26,-4
1503635160805260,baseline3,-57,66,26,32,28,53,63,8
1503635160820270,baseline3,-11,14,27,-12,24,-2,-80,-30
1503635160820270,baseline3,-1,9,-50,15,36,1,27,22
1503635160821271,baseline3,52,24,3,-2,2,26,52,34
1503635160821271,baseline3,69,68,39,9,-30,-29,-30,1
1503635160842285,baseline3,-79,-97,-22,-19,-33,-14,19,-14
1503635160842285,baseline3,-54,-20,12,33,17,9,-59,-39
1503635160843285,baseline3,38,-19,-20,-30,-1,11,43,13
1503635160843285,baseline3,-50,-18,-5,-7,-8,-10,-44,-26
1503635160857294,baseline3,53,35,31,63,90,80,85,36
1503635160857294,baseline3,0,9,28,-3,-5,0,-9,10
1503635160865300,baseline3,2,-21,-54,-35,-39,-48,-19,2
1503635160865300,baseline3,-5,-8,31,11,2,73,81,23
1503635160880310,baseline3,11,-38,0,2,-22,-42,-57,-15
1503635160880310,baseline3,-33,-29,5,-14,-18,3,55,19
1503635160880310,baseline3,12,5,-23,30,32,24,-2,4
1503635160880310,baseline3,33,-18,22,-16,-3,2,18,9
1503635160902324,baseline3,45,51,-10,9,-3,-24,-17,-1
1503635160902324,baseline3,-34,-15,-2,21,26,24,3,-5
1503635160903324,baseline3,-11,-11,5,0,-7,-34,-109,-33
1503635160903324,baseline3,-40,-53,-18,2,12,21,100,22
1503635160916333,baseline3,-27,6,21,-4,-25,-30,-27,20
1503635160916333,baseline3,13,22,-49,-44,-18,19,10,-20
1503635160925341,baseline3,42,12,55,27,21,-11,-79,2
1503635160925341,baseline3,-85,-43,-47,-29,-33,-9,-15,-26
1503635160940349,baseline3,56,41,-9,-3,-20,-21,20,19
1503635160940349,baseline3,-94,-52,-36,-43,-53,-26,-28,-42
1503635160940349,baseline3,-39,-11,4,19,24,-5,-72,-27
1503635160940349,baseline3,81,45,36,37,55,36,57,36
1503635160962363,baseline3,-18,-11,-35,4,20,8,52,14
1503635160962363,baseline3,-30,-3,42,11,-5,-19,-3,5
1503635160963364,baseline3,57,30,-36,-20,-27,1,9,13
1503635160963364,baseline3,28,9,29,15,14,-9,-79,-12
1503635160976372,baseline3,-45,-26,-22,-29,-15,10,22,-13
1503635160976372,baseline3,77,26,24,17,20,33,66,51
1503635160985378,baseline3,-16,-38,-30,-29,-45,-19,7,-19
1503635160985378,baseline3,30,47,57,34,21,-22,-38,1
1503635161000388,baseline3,-40,-66,-59,-49,-57,-39,-37,-36
1503635161000388,baseline3,17,-19,30,8,8,15,-20,14
1503635161000388,baseline3,9,49,27,31,53,75,76,22
1503635161000388,baseline3,-57,-49,-55,-33,-23,-46,-40,-13
1503635161022403,baseline3,61,42,19,3,-17,2,18,7
1503635161022403,baseline3,-23,-10,-7,30,46,-11,-42,-17
1503635161023404,baseline3,46,17,45,-9,-7,25,48,26
1503635161023404,baseline3,-55,-39,-35,-3,-3,-24,-37,-18
1503635161036412,baseline3,-5,10,33,9,0,-38,-44,-23
1503635161036412,baseline3,-13,16,-16,-9,-17,25,31,7
1503635161045418,baseline3,-3,59,4,5,-24,6,54,22
1503635161045418,baseline3,61,-2,-15,-12,7,5,-58,-22
1503635161060427,baseline3,-55,-55,-12,-4,3,-10,5,7
1503635161060427,baseline3,3,-24,-6,-37,-26,20,83,24
